,Player,Pos,Squad,Comp,90s,Gls,Sh,npxG,Att,Cmp%,Att.1,Att.2,Att.3,xA,1/3_x,PPA,Prog_x,SCA,TklW,Att_def,Tkl%,Blocks,Int,Tkl+Int,Touches,Att Pen,Succ,Att_pos,Succ%,Prog_y,1/3_y,CPA,Won,Lost,Won%,Live,FK,Press,Sw,Crs,Ground,Low,High,TI,Out.1,Att_aer,Prog+,short_model,medium_model,long_model,live_model,fk_model,sw_model,crs_model,ground_model,low_model,high_model,ti_model,press_model,model_final,diff_pass,Season
1579,Stephane Mbia,"DF,MF",Toulouse,fr Ligue 1,5.0,0,1.0,0.0,193.0,88.6,86.0,82.0,22.0,0.0,7.0,0.0,8.0,2.0,0.0,3.0,0.0,8.0,11.0,12.0,236.0,1.0,0.0,0.0,,3.0,0.0,0.0,8.0,6.0,57.1,186.0,6.0,18.0,0.0,0.0,143.0,18.0,32.0,1.0,3,14.0,11.0,44.55958549222798,42.487046632124354,11.398963730569948,96.37305699481865,3.1088082901554404,0.0,0.0,74.09326424870466,9.32642487046632,16.580310880829014,0.5181347150259067,9.32642487046632,82.8,5.8,2018
1580,Kara Mbodji,DF,Nantes,fr Ligue 1,5.6,0,6.0,0.1,202.0,77.7,51.0,100.0,45.0,0.0,12.0,0.0,11.0,5.0,6.0,15.0,40.0,9.0,4.0,15.0,267.0,5.0,0.0,1.0,0.0,18.0,8.0,0.0,10.0,2.0,83.3,194.0,7.0,32.0,8.0,1.0,145.0,21.0,36.0,1.0,5,12.0,29.0,25.247524752475247,49.504950495049506,22.277227722772277,96.03960396039604,3.4653465346534653,3.9603960396039604,0.49504950495049505,71.78217821782178,10.396039603960396,17.821782178217823,0.49504950495049505,15.841584158415841,83.4,-5.7,2018
1581,Jordi Mboula,FW,Monaco,fr Ligue 1,3.1,0,9.0,0.9,85.0,52.9,38.0,28.0,13.0,0.1,1.0,3.0,2.0,7.0,1.0,7.0,14.3,3.0,1.0,4.0,136.0,18.0,7.0,12.0,58.3,18.0,2.0,5.0,1.0,3.0,25.0,84.0,0.0,24.0,4.0,20.0,52.0,16.0,17.0,1.0,5,4.0,20.0,44.705882352941174,32.94117647058823,15.294117647058824,98.82352941176471,0.0,4.705882352941177,23.529411764705884,61.1764705882353,18.823529411764707,20.0,1.1764705882352942,28.235294117647058,59.1,-6.2,2018
1582,James McArthur,MF,Crystal Palace,eng Premier League,34.0,3,33.0,5.1,1449.0,79.8,606.0,559.0,220.0,3.5,108.0,15.0,89.0,62.0,32.0,100.0,32.0,87.0,50.0,145.0,1886.0,96.0,36.0,49.0,73.5,130.0,28.0,14.0,45.0,54.0,45.5,1397.0,13.0,337.0,26.0,21.0,1025.0,184.0,240.0,20.0,26,99.0,219.0,41.821946169772254,38.57832988267771,15.18288474810214,96.41131815044858,0.8971704623878537,1.7943409247757074,1.4492753623188406,70.7384403036577,12.698412698412698,16.563146997929607,1.3802622498274673,23.257418909592822,78.5,1.3,2018
1583,Alex McCarthy,GK,Southampton,eng Premier League,25.0,0,0.0,0.0,657.0,51.3,29.0,140.0,485.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,729.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,395.0,76.0,42.0,19.0,0.0,185.0,26.0,446.0,0.0,27,0.0,0.0,4.41400304414003,21.308980213089804,73.82039573820396,60.12176560121765,11.567732115677321,2.8919330289193304,0.0,28.15829528158295,3.95738203957382,67.88432267884323,0.0,6.392694063926941,57.5,-6.2,2018
1584,James McCarthy,MF,Everton,eng Premier League,0.2,0,0.0,0.0,8.0,87.5,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0,0.0,0.0,37.5,25.0,12.5,87.5,12.5,0.0,0.0,87.5,12.5,0.0,0.0,0.0,77.4,10.1,2018
1585,Kevin McDonald,MF,Fulham,eng Premier League,9.3,0,4.0,0.1,569.0,85.8,221.0,226.0,106.0,0.1,42.0,1.0,27.0,11.0,1.0,10.0,10.0,10.0,9.0,20.0,634.0,2.0,0.0,1.0,0.0,22.0,3.0,0.0,18.0,5.0,78.3,543.0,26.0,113.0,18.0,1.0,424.0,64.0,81.0,0.0,14,23.0,49.0,38.840070298769774,39.71880492091388,18.629173989455186,95.43057996485061,4.569420035149385,3.1634446397188047,0.1757469244288225,74.51669595782074,11.24780316344464,14.235500878734623,0.0,19.85940246045694,83.4,2.4,2018
1586,Levan Mchedlidze,"FW,DF",Empoli,it Serie A,2.3,0,4.0,0.2,43.0,69.8,21.0,16.0,4.0,0.1,4.0,0.0,2.0,5.0,0.0,1.0,0.0,5.0,0.0,1.0,70.0,5.0,2.0,3.0,66.7,7.0,3.0,0.0,2.0,10.0,16.7,41.0,1.0,10.0,1.0,0.0,28.0,8.0,7.0,0.0,0,12.0,9.0,48.83720930232558,37.2093023255814,9.30232558139535,95.34883720930233,2.3255813953488373,2.3255813953488373,0.0,65.11627906976744,18.6046511627907,16.27906976744186,0.0,23.25581395348837,77.2,-7.4,2018
1587,Weston McKennie,"MF,DF",Schalke 04,de Bundesliga,19.4,1,22.0,2.0,704.0,68.3,274.0,269.0,136.0,1.7,30.0,13.0,50.0,40.0,7.0,36.0,19.4,36.0,25.0,49.0,956.0,60.0,17.0,30.0,56.7,60.0,23.0,7.0,51.0,42.0,54.8,621.0,2.0,107.0,17.0,17.0,387.0,141.0,176.0,80.0,20,93.0,110.0,38.92045454545455,38.21022727272727,19.318181818181817,88.21022727272727,0.2840909090909091,2.414772727272727,2.414772727272727,54.97159090909091,20.02840909090909,25.0,11.363636363636363,15.198863636363637,73.7,-5.4,2018
1588,Dwight McNeil,MF,Burnley,eng Premier League,17.7,3,26.0,1.7,577.0,65.7,240.0,168.0,127.0,3.0,23.0,18.0,32.0,39.0,11.0,44.0,25.0,33.0,19.0,47.0,788.0,28.0,29.0,53.0,54.7,115.0,43.0,8.0,20.0,18.0,52.6,525.0,26.0,136.0,38.0,73.0,345.0,84.0,148.0,7.0,13,38.0,147.0,41.59445407279029,29.116117850953206,22.0103986135182,90.98786828422877,4.506065857885615,6.58578856152513,12.651646447140381,59.79202772963605,14.558058925476603,25.64991334488735,1.2131715771230502,23.570190641247834,66.4,-0.7,2018
1589,Scott McTominay,"MF,DF",Manchester Utd,eng Premier League,9.6,2,16.0,1.1,452.0,85.4,192.0,181.0,69.0,0.0,29.0,1.0,29.0,5.0,7.0,12.0,58.3,12.0,7.0,22.0,557.0,18.0,2.0,9.0,22.2,33.0,5.0,1.0,35.0,22.0,61.4,444.0,4.0,80.0,12.0,3.0,335.0,61.0,56.0,3.0,6,57.0,62.0,42.47787610619469,40.04424778761062,15.265486725663717,98.23008849557522,0.8849557522123894,2.6548672566371683,0.6637168141592921,74.11504424778761,13.495575221238939,12.389380530973451,0.6637168141592921,17.699115044247787,82.4,3.0,2018
1590,Iuri Medeiros,"MF,FW",Genoa,it Serie A,1.2,0,2.0,0.1,47.0,78.7,21.0,11.0,13.0,0.1,3.0,1.0,4.0,7.0,0.0,1.0,0.0,2.0,0.0,1.0,62.0,5.0,4.0,4.0,100.0,6.0,1.0,4.0,1.0,1.0,50.0,41.0,2.0,12.0,5.0,2.0,35.0,1.0,11.0,0.0,2,2.0,10.0,44.680851063829785,23.404255319148938,27.659574468085108,87.23404255319149,4.25531914893617,10.638297872340425,4.25531914893617,74.46808510638297,2.127659574468085,23.404255319148938,0.0,25.53191489361702,81.2,-2.5,2018
1591,Nicky Medja,MF,Fiorentina,it Serie A,0.5,0,0.0,0.0,10.0,50.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,17.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,2,4.0,0.0,30.0,60.0,0.0,100.0,0.0,0.0,0.0,80.0,10.0,10.0,0.0,10.0,84.2,-34.2,2018
1592,Alvaro Medran,MF,Rayo Vallecano,es La Liga,12.8,3,24.0,1.5,781.0,80.8,300.0,284.0,173.0,1.5,71.0,5.0,60.0,41.0,4.0,20.0,20.0,14.0,13.0,26.0,898.0,14.0,18.0,25.0,72.0,65.0,23.0,0.0,12.0,9.0,57.1,713.0,29.0,116.0,52.0,12.0,533.0,88.0,160.0,3.0,15,21.0,125.0,38.41229193341869,36.36363636363637,22.151088348271447,91.2932138284251,3.7131882202304736,6.658130601792574,1.5364916773367479,68.24583866837388,11.267605633802816,20.486555697823302,0.38412291933418696,14.852752880921894,80.7,0.1,2018
1593,Ben Mee,DF,Burnley,eng Premier League,38.0,0,24.0,1.5,1459.0,75.9,321.0,578.0,533.0,0.6,125.0,4.0,87.0,19.0,28.0,42.0,66.7,85.0,50.0,108.0,1975.0,56.0,8.0,10.0,80.0,69.0,6.0,0.0,144.0,84.0,63.2,1421.0,29.0,237.0,54.0,6.0,793.0,178.0,488.0,9.0,28,228.0,156.0,22.001370801919123,39.61617546264565,36.5318711446196,97.3954763536669,1.9876627827278959,3.701165181631254,0.41124057573680606,54.352296093214534,12.200137080191912,33.44756682659356,0.6168608636052091,16.24400274160384,72.0,3.9,2018
1594,Riccardo Meggiorini,FW,Chievo,it Serie A,17.2,3,33.0,3.0,427.0,62.8,205.0,150.0,44.0,0.5,15.0,8.0,20.0,23.0,4.0,22.0,18.2,23.0,9.0,33.0,649.0,65.0,7.0,12.0,58.3,29.0,11.0,4.0,68.0,52.0,56.7,419.0,1.0,121.0,12.0,21.0,186.0,108.0,133.0,3.0,16,120.0,49.0,48.00936768149883,35.1288056206089,10.304449648711945,98.1264637002342,0.234192037470726,2.810304449648712,4.918032786885246,43.559718969555036,25.292740046838407,31.147540983606557,0.702576112412178,28.337236533957846,61.6,1.2,2018
1595,Admir Mehmedi,"FW,MF",Wolfsburg,de Bundesliga,18.8,6,35.0,3.2,787.0,71.5,364.0,257.0,124.0,3.8,29.0,28.0,61.0,65.0,16.0,43.0,37.2,30.0,11.0,61.0,1017.0,90.0,15.0,33.0,45.5,87.0,18.0,19.0,17.0,36.0,32.1,683.0,24.0,151.0,43.0,46.0,510.0,133.0,144.0,23.0,26,53.0,148.0,46.251588310038116,32.65565438373571,15.756035578144854,86.78526048284625,3.0495552731893265,5.463786531130877,5.844980940279543,64.80304955527319,16.89961880559085,18.297331639135958,2.9224904701397714,19.186785260482846,75.1,-3.6,2018
1596,Soualiho Meite,MF,Torino,it Serie A,29.5,2,30.0,1.2,1168.0,83.7,503.0,456.0,154.0,2.6,98.0,21.0,114.0,78.0,17.0,51.0,33.3,59.0,22.0,83.0,1523.0,54.0,65.0,92.0,70.7,144.0,48.0,7.0,66.0,84.0,44.0,1145.0,14.0,219.0,43.0,13.0,788.0,180.0,200.0,2.0,19,150.0,258.0,43.06506849315068,39.04109589041096,13.184931506849315,98.03082191780823,1.1986301369863013,3.6815068493150687,1.1130136986301369,67.46575342465754,15.41095890410959,17.123287671232877,0.17123287671232876,18.75,78.1,5.6,2018
1597,Farid El Melali,"MF,FW",Angers,fr Ligue 1,3.6,0,8.0,0.4,138.0,75.4,78.0,33.0,18.0,0.2,10.0,4.0,13.0,14.0,6.0,14.0,42.9,3.0,5.0,13.0,220.0,16.0,11.0,27.0,40.7,23.0,5.0,1.0,1.0,4.0,20.0,135.0,0.0,39.0,2.0,4.0,106.0,18.0,14.0,3.0,1,5.0,36.0,56.52173913043478,23.91304347826087,13.043478260869565,97.82608695652173,0.0,1.4492753623188406,2.898550724637681,76.81159420289855,13.043478260869565,10.144927536231885,2.1739130434782608,28.26086956521739,77.0,-1.6,2018
1598,Oscar Melendo,"MF,FW",Espanyol,es La Liga,22.2,0,9.0,0.8,895.0,84.9,404.0,348.0,100.0,3.3,64.0,50.0,92.0,67.0,9.0,29.0,31.0,27.0,13.0,33.0,1106.0,29.0,36.0,44.0,81.8,129.0,58.0,4.0,11.0,27.0,28.9,874.0,8.0,195.0,10.0,16.0,645.0,144.0,106.0,1.0,10,38.0,221.0,45.13966480446928,38.88268156424581,11.1731843575419,97.6536312849162,0.8938547486033519,1.1173184357541899,1.7877094972067038,72.06703910614524,16.089385474860336,11.843575418994414,0.11173184357541899,21.787709497206706,78.5,6.4,2018
1599,Gonzalo Melero,MF,Huesca,es La Liga,14.9,2,20.0,2.5,714.0,87.3,359.0,259.0,79.0,1.1,67.0,6.0,64.0,41.0,10.0,49.0,20.4,18.0,3.0,27.0,865.0,40.0,15.0,27.0,55.6,83.0,28.0,1.0,19.0,15.0,55.9,705.0,4.0,106.0,9.0,5.0,584.0,73.0,57.0,1.0,12,34.0,147.0,50.280112044817926,36.27450980392157,11.064425770308123,98.73949579831933,0.5602240896358543,1.2605042016806722,0.7002801120448179,81.79271708683473,10.224089635854341,7.983193277310924,0.1400560224089636,14.84593837535014,84.8,2.5,2018
1600,Arthur Melo,MF,Barcelona,es La Liga,15.9,0,5.0,0.3,1302.0,93.0,567.0,543.0,162.0,1.6,139.0,8.0,82.0,26.0,5.0,18.0,27.8,15.0,9.0,26.0,1405.0,11.0,18.0,24.0,75.0,111.0,39.0,0.0,1.0,6.0,14.3,1270.0,24.0,224.0,21.0,3.0,1131.0,102.0,69.0,4.0,7,7.0,193.0,43.54838709677419,41.705069124423964,12.442396313364055,97.54224270353302,1.8433179723502304,1.6129032258064515,0.2304147465437788,86.86635944700461,7.8341013824884795,5.299539170506913,0.30721966205837176,17.204301075268816,89.0,4.0,2018
1601,Pedro Mendes,DF,Montpellier,fr Ligue 1,29.6,1,9.0,0.5,1322.0,82.5,316.0,574.0,413.0,0.4,100.0,8.0,80.0,32.0,33.0,57.0,57.9,56.0,26.0,101.0,1592.0,9.0,17.0,22.0,77.3,71.0,20.0,2.0,27.0,36.0,42.9,1262.0,39.0,179.0,83.0,9.0,877.0,124.0,321.0,21.0,38,63.0,151.0,23.903177004538577,43.41906202723147,31.240544629349472,95.46142208774585,2.950075642965204,6.278366111951589,0.680786686838124,66.33888048411498,9.379727685325264,24.28139183055976,1.588502269288956,13.540090771558246,81.2,1.3,2018
1602,Thiago Mendes,MF,Lille,fr Ligue 1,34.2,0,32.0,1.3,2168.0,81.9,816.0,850.0,465.0,4.2,231.0,19.0,212.0,106.0,30.0,83.0,36.1,67.0,51.0,142.0,2545.0,11.0,37.0,52.0,71.2,153.0,35.0,3.0,21.0,27.0,43.8,1953.0,111.0,372.0,97.0,28.0,1550.0,196.0,422.0,10.0,44,48.0,365.0,37.638376383763834,39.20664206642066,21.448339483394832,90.08302583025831,5.119926199261992,4.474169741697417,1.2915129151291513,71.49446494464945,9.040590405904059,19.464944649446494,0.4612546125461255,17.15867158671587,82.7,-0.8,2018
1603,Brais Mendez,"MF,FW",Celta Vigo,es La Liga,26.1,6,64.0,4.8,1224.0,75.0,523.0,424.0,218.0,3.3,75.0,29.0,89.0,80.0,16.0,62.0,25.8,37.0,15.0,73.0,1580.0,78.0,36.0,64.0,56.3,129.0,51.0,13.0,24.0,48.0,33.3,1076.0,62.0,175.0,44.0,47.0,796.0,188.0,240.0,14.0,25,72.0,218.0,42.72875816993464,34.64052287581699,17.81045751633987,87.90849673202614,5.065359477124183,3.5947712418300655,3.8398692810457518,65.0326797385621,15.359477124183007,19.607843137254903,1.1437908496732025,14.297385620915033,75.8,-0.8,2018
1604,Nathaniel Mendez-Laing,"MF,FW",Cardiff City,eng Premier League,10.9,4,19.0,2.1,284.0,61.3,147.0,71.0,36.0,1.4,13.0,9.0,27.0,41.0,16.0,27.0,59.3,28.0,14.0,50.0,465.0,54.0,26.0,38.0,68.4,54.0,13.0,17.0,20.0,40.0,33.3,278.0,0.0,83.0,7.0,28.0,167.0,45.0,72.0,3.0,7,60.0,81.0,51.76056338028169,25.0,12.67605633802817,97.88732394366197,0.0,2.464788732394366,9.859154929577464,58.80281690140845,15.845070422535212,25.35211267605634,1.056338028169014,29.225352112676056,62.0,-0.7,2018
1605,Stiven Mendoza,"FW,MF",Amiens,fr Ligue 1,20.9,2,41.0,2.8,714.0,71.8,330.0,220.0,130.0,1.9,46.0,29.0,78.0,68.0,12.0,37.0,32.4,27.0,9.0,45.0,1009.0,54.0,57.0,95.0,60.0,119.0,46.0,7.0,8.0,11.0,42.1,633.0,33.0,165.0,32.0,53.0,477.0,106.0,131.0,10.0,16,19.0,197.0,46.21848739495798,30.81232492997199,18.207282913165265,88.65546218487395,4.621848739495798,4.481792717086835,7.42296918767507,66.80672268907563,14.84593837535014,18.34733893557423,1.4005602240896358,23.10924369747899,74.1,-2.3,2018
1606,Alexandre Mendy,FW,Guingamp,fr Ligue 1,8.5,3,23.0,3.0,124.0,75.0,69.0,38.0,7.0,0.5,5.0,1.0,6.0,13.0,1.0,6.0,16.7,2.0,2.0,6.0,220.0,44.0,3.0,8.0,37.5,13.0,4.0,2.0,15.0,28.0,34.9,103.0,1.0,28.0,3.0,1.0,86.0,28.0,10.0,0.0,3,43.0,19.0,55.645161290322584,30.64516129032258,5.645161290322581,83.06451612903226,0.8064516129032258,2.4193548387096775,0.8064516129032258,69.35483870967742,22.580645161290324,8.064516129032258,0.0,22.580645161290324,76.9,-1.9,2018
1607,Benjamin Mendy,DF,Manchester City,eng Premier League,10.0,0,7.0,0.2,795.0,84.9,311.0,370.0,91.0,1.3,53.0,26.0,85.0,20.0,8.0,20.0,40.0,16.0,14.0,31.0,889.0,13.0,11.0,18.0,61.1,77.0,23.0,5.0,7.0,16.0,30.4,687.0,6.0,70.0,13.0,45.0,554.0,145.0,96.0,102.0,7,23.0,162.0,39.119496855345915,46.540880503144656,11.446540880503145,86.41509433962264,0.7547169811320755,1.6352201257861636,5.660377358490566,69.68553459119497,18.238993710691823,12.075471698113208,12.830188679245284,8.80503144654088,81.7,3.2,2018
1608,Edouard Mendy,GK,Reims,fr Ligue 1,38.0,0,0.0,0.0,1130.0,62.3,38.0,285.0,807.0,0.0,32.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1248.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,690.0,153.0,62.0,52.0,1.0,390.0,58.0,682.0,0.0,37,0.0,1.0,3.3628318584070795,25.221238938053098,71.41592920353982,61.06194690265487,13.539823008849558,4.601769911504425,0.08849557522123894,34.51327433628319,5.132743362831858,60.35398230088496,0.0,5.486725663716814,63.2,-0.9,2018
1609,Ferland Mendy,DF,Lyon,fr Ligue 1,28.1,2,25.0,1.1,1961.0,83.7,893.0,716.0,286.0,3.4,128.0,31.0,150.0,80.0,11.0,16.0,68.8,42.0,25.0,73.0,2275.0,62.0,52.0,72.0,72.2,229.0,77.0,23.0,39.0,26.0,60.0,1705.0,24.0,321.0,52.0,74.0,1322.0,369.0,270.0,232.0,33,65.0,379.0,45.537990821009686,36.511983681795,14.584395716471189,86.94543600203977,1.2238653748087711,2.6517083120856704,3.7735849056603774,67.41458439571647,18.816930137684853,13.768485466598674,11.830698623151454,16.36919938806731,79.9,3.8,2018
1610,Nampalys Mendy,MF,Leicester City,eng Premier League,23.2,0,3.0,0.1,1110.0,88.0,485.0,438.0,141.0,0.2,97.0,5.0,67.0,21.0,6.0,28.0,21.4,40.0,28.0,67.0,1318.0,5.0,18.0,25.0,72.0,86.0,20.0,1.0,10.0,19.0,34.5,1092.0,3.0,152.0,28.0,5.0,892.0,95.0,123.0,1.0,17,29.0,153.0,43.693693693693696,39.45945945945946,12.702702702702704,98.37837837837837,0.2702702702702703,2.5225225225225225,0.45045045045045046,80.36036036036036,8.558558558558559,11.08108108108108,0.09009009009009009,13.693693693693694,84.3,3.7,2018
1611,Hamza Mendyl,"DF,MF",Schalke 04,de Bundesliga,6.0,0,3.0,0.1,254.0,70.1,104.0,82.0,56.0,0.1,12.0,3.0,10.0,4.0,5.0,17.0,29.4,16.0,8.0,26.0,321.0,5.0,12.0,15.0,80.0,32.0,8.0,1.0,3.0,3.0,50.0,204.0,8.0,23.0,7.0,13.0,144.0,54.0,56.0,42.0,10,6.0,42.0,40.94488188976378,32.28346456692913,22.04724409448819,80.31496062992126,3.1496062992125986,2.7559055118110236,5.118110236220472,56.69291338582677,21.25984251968504,22.04724409448819,16.53543307086614,9.05511811023622,73.9,-3.8,2018
1612,Chris Mepham,DF,Bournemouth,eng Premier League,9.4,0,2.0,0.0,391.0,82.9,100.0,207.0,79.0,0.0,17.0,0.0,22.0,2.0,4.0,6.0,66.7,18.0,11.0,21.0,508.0,6.0,4.0,6.0,66.7,16.0,0.0,0.0,27.0,9.0,75.0,374.0,12.0,70.0,2.0,0.0,276.0,40.0,75.0,5.0,11,36.0,38.0,25.575447570332482,52.94117647058823,20.20460358056266,95.65217391304348,3.0690537084398977,0.5115089514066496,0.0,70.58823529411765,10.230179028132993,19.18158567774936,1.278772378516624,17.902813299232736,82.8,0.1,2018
1613,Gabriel Mercado,DF,Sevilla,es La Liga,19.3,2,10.0,1.1,764.0,83.1,257.0,348.0,140.0,0.0,37.0,4.0,37.0,7.0,19.0,34.0,55.9,40.0,17.0,57.0,962.0,10.0,2.0,3.0,66.7,35.0,7.0,0.0,33.0,27.0,55.0,713.0,20.0,124.0,20.0,4.0,509.0,98.0,157.0,31.0,18,60.0,72.0,33.638743455497384,45.54973821989529,18.32460732984293,93.32460732984293,2.6178010471204187,2.6178010471204187,0.5235602094240838,66.62303664921465,12.827225130890053,20.54973821989529,4.057591623036649,16.230366492146597,80.8,2.3,2018
1614,Alex Meret,GK,Napoli,it Serie A,12.8,0,0.0,0.0,354.0,74.6,25.0,146.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,386.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,231.0,22.0,31.0,6.0,0.0,222.0,16.0,116.0,0.0,8,0.0,0.0,7.062146892655368,41.24293785310734,51.41242937853107,65.2542372881356,6.214689265536723,1.694915254237288,0.0,62.71186440677966,4.519774011299435,32.76836158192091,0.0,8.757062146892656,78.0,-3.4,2018
1615,Mehdi Merghem,"FW,MF",Guingamp,fr Ligue 1,8.0,0,24.0,1.2,298.0,70.5,113.0,111.0,63.0,0.1,22.0,6.0,25.0,15.0,4.0,12.0,33.3,14.0,5.0,30.0,424.0,20.0,20.0,34.0,58.8,47.0,14.0,1.0,9.0,6.0,60.0,294.0,1.0,73.0,16.0,20.0,173.0,53.0,72.0,3.0,15,15.0,72.0,37.919463087248324,37.24832214765101,21.140939597315437,98.65771812080537,0.33557046979865773,5.369127516778524,6.7114093959731544,58.053691275167786,17.78523489932886,24.161073825503355,1.0067114093959733,24.496644295302012,70.4,0.1,2018
1616,Mikel Merino,MF,Real Sociedad,es La Liga,22.8,3,24.0,2.6,1113.0,79.3,427.0,459.0,190.0,1.7,111.0,21.0,115.0,40.0,16.0,59.0,27.1,41.0,27.0,75.0,1401.0,44.0,27.0,43.0,62.8,98.0,39.0,4.0,54.0,36.0,60.0,1097.0,10.0,242.0,35.0,14.0,781.0,159.0,173.0,3.0,24,90.0,213.0,38.36477987421384,41.23989218328841,17.07097933513028,98.56244384546271,0.8984725965858041,3.1446540880503147,1.2578616352201257,70.1707097933513,14.285714285714286,15.543575920934412,0.2695417789757412,21.74303683737646,79.7,-0.4,2018
1617,Sabin Merino,"FW,MF",Leganes,es La Liga,3.3,0,10.0,1.5,89.0,75.3,47.0,24.0,7.0,0.2,2.0,2.0,5.0,5.0,0.0,2.0,0.0,3.0,0.0,2.0,138.0,19.0,3.0,8.0,37.5,7.0,3.0,3.0,12.0,15.0,44.4,85.0,1.0,21.0,0.0,2.0,54.0,21.0,14.0,0.0,0,27.0,12.0,52.80898876404494,26.96629213483146,7.865168539325842,95.50561797752809,1.1235955056179776,0.0,2.247191011235955,60.674157303370784,23.59550561797753,15.730337078651685,0.0,23.59550561797753,66.4,8.9,2018
1618,Martin Merquelanz,"MF,FW",Real Sociedad,es La Liga,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,-0.0,0.0,2018
1619,Dries Mertens,FW,Napoli,it Serie A,25.0,16,89.0,11.5,904.0,74.9,460.0,305.0,104.0,7.7,56.0,41.0,89.0,114.0,3.0,27.0,11.1,9.0,10.0,35.0,1163.0,161.0,22.0,49.0,44.9,154.0,40.0,28.0,7.0,14.0,33.3,846.0,2.0,161.0,23.0,55.0,613.0,164.0,127.0,10.0,13,21.0,243.0,50.88495575221239,33.73893805309734,11.504424778761061,93.58407079646018,0.22123893805309736,2.5442477876106193,6.084070796460177,67.80973451327434,18.141592920353983,14.048672566371682,1.1061946902654867,17.809734513274336,74.6,0.3,2018
1620,Roque Mesa,MF,Sevilla,es La Liga,19.4,2,29.0,1.7,973.0,85.1,468.0,334.0,132.0,1.4,75.0,25.0,71.0,51.0,12.0,35.0,34.3,20.0,19.0,69.0,1170.0,39.0,25.0,32.0,78.1,91.0,27.0,7.0,3.0,20.0,13.0,930.0,29.0,225.0,38.0,25.0,706.0,124.0,143.0,3.0,10,23.0,162.0,48.098663926002054,34.32682425488181,13.566289825282631,95.58067831449127,2.9804727646454263,3.905447070914697,2.5693730729701953,72.55909558067832,12.744090441932169,14.696813977389517,0.30832476875642345,23.124357656731757,79.9,5.2,2018
1621,Lionel Messi,FW,Barcelona,es La Liga,30.1,36,167.0,19.7,1939.0,78.6,922.0,633.0,309.0,13.6,179.0,141.0,281.0,219.0,3.0,20.0,15.0,14.0,5.0,20.0,2395.0,194.0,149.0,243.0,61.3,408.0,152.0,42.0,3.0,7.0,30.0,1778.0,88.0,402.0,66.0,62.0,1491.0,143.0,305.0,6.0,20,10.0,689.0,47.550283651366684,32.64569365652398,15.93604951005673,91.69675090252707,4.5384218669417224,3.403816400206292,3.1975244971634864,76.89530685920577,7.374935533780299,15.729757607013925,0.30943785456420836,20.73233625580196,81.5,-2.9,2018
1622,Romain Metanire,"DF,MF",Reims,fr Ligue 1,3.5,0,1.0,0.4,122.0,66.4,29.0,57.0,30.0,0.0,7.0,0.0,12.0,2.0,4.0,9.0,44.4,11.0,4.0,16.0,164.0,3.0,1.0,2.0,50.0,10.0,4.0,1.0,1.0,3.0,25.0,88.0,1.0,19.0,3.0,2.0,60.0,23.0,39.0,33.0,5,4.0,22.0,23.770491803278688,46.721311475409834,24.59016393442623,72.1311475409836,0.819672131147541,2.459016393442623,1.639344262295082,49.18032786885246,18.852459016393443,31.9672131147541,27.049180327868854,15.573770491803279,76.8,-10.4,2018
1623,Thomas Meunier,"DF,MF",Paris S-G,fr Ligue 1,17.9,3,20.0,2.8,985.0,83.7,424.0,427.0,122.0,3.4,59.0,24.0,94.0,39.0,15.0,34.0,44.1,32.0,9.0,54.0,1141.0,59.0,12.0,20.0,60.0,119.0,40.0,8.0,26.0,10.0,72.2,876.0,3.0,176.0,28.0,59.0,666.0,196.0,123.0,104.0,17,36.0,213.0,43.045685279187815,43.3502538071066,12.385786802030458,88.93401015228426,0.30456852791878175,2.8426395939086295,5.98984771573604,67.61421319796955,19.898477157360407,12.48730964467005,10.558375634517766,17.868020304568528,80.5,3.2,2018
